EPOCH,Steps,G_loss,D_loss,g_adv,g_con,g_enc,d_X,d_X_hat
1.0,88.0,6.453915596008301,1.1884582042694092,0.15791405737400055,4.6838765144348145,1.612125277519226,0.15438559651374817,2.2225308418273926
1.0,89.0,7.492849826812744,0.8517317175865173,1.6732029914855957,4.359896183013916,1.4597506523132324,1.42362380027771,0.2798396646976471
1.0,90.0,6.414270401000977,0.6861709952354431,0.6304931044578552,4.471256256103516,1.3125211000442505,0.5175043940544128,0.8548375964164734
1.0,91.0,6.558374404907227,0.6471414566040039,0.8650588989257812,4.35054874420166,1.342766523361206,0.6912135481834412,0.6030693054199219
1.0,92.0,6.078106880187988,0.651532769203186,0.8720524311065674,3.9592201709747314,1.246834635734558,0.6825297474861145,0.6205358505249023
1.0,93.0,6.116249084472656,0.6336926221847534,0.6752123832702637,4.15238618850708,1.2886505126953125,0.5087218284606934,0.7586634159088135
1.0,94.0,6.216526508331299,0.6678112149238586,0.9642583131790161,4.071071147918701,1.181196928024292,0.8044456243515015,0.5311768054962158
1.0,95.0,5.828884124755859,0.6341903209686279,0.7406752705574036,3.8384649753570557,1.249743938446045,0.574451744556427,0.6939289569854736
1.0,96.0,6.425909996032715,0.6341553330421448,0.7918660044670105,4.232282638549805,1.401761531829834,0.6058288812637329,0.6624817848205566
1.0,97.0,6.440713882446289,0.6213673949241638,1.0467700958251953,3.991373300552368,1.402570366859436,0.7854012250900269,0.4573335647583008
1.0,98.0,5.856834411621094,0.7199935913085938,0.5292702913284302,3.9774787425994873,1.3500854969024658,0.44862133264541626,0.991365909576416
1.0,99.0,6.243234634399414,0.6860512495040894,1.1859019994735718,3.7177939414978027,1.33953857421875,0.9688127040863037,0.4032898545265198
1.0,100.0,6.128144264221191,0.7035659551620483,0.5315316915512085,4.300387382507324,1.2962249517440796,0.43676382303237915,0.9703681468963623
1.0,101.0,6.1638383865356445,0.6851800680160522,1.1396719217300415,3.7399489879608154,1.2842172384262085,0.9545283317565918,0.4158317446708679
1.0,102.0,5.667337417602539,0.7097904682159424,0.5314728021621704,3.8052666187286377,1.3305981159210205,0.46136602759361267,0.9582148790359497
1.0,103.0,6.2721357345581055,0.6783994436264038,0.9868410229682922,4.018816947937012,1.2664777040481567,0.8487225770950317,0.5080762505531311
1.0,104.0,5.816189289093018,0.6223608255386353,0.7481711506843567,3.7162060737609863,1.3518121242523193,0.5539339184761047,0.6907877922058105
1.0,105.0,5.87136173248291,0.6321902871131897,0.783780574798584,3.7681829929351807,1.3193981647491455,0.6170139312744141,0.6473666429519653
1.0,106.0,6.258859634399414,0.6716060638427734,0.8306937217712402,4.141669273376465,1.2864967584609985,0.7326715588569641,0.6105406284332275
1.0,107.0,6.078514099121094,0.6371837854385376,0.8235500454902649,3.9320595264434814,1.3229044675827026,0.6571877598762512,0.6171798706054688
1.0,108.0,5.479628562927246,0.6637567281723022,0.6129615306854248,3.5770528316497803,1.289613962173462,0.5026708245277405,0.8248426914215088
1.0,109.0,6.081753730773926,0.7192926406860352,1.276465892791748,3.499161720275879,1.306126356124878,1.0852222442626953,0.353363037109375
1.0,110.0,5.553196907043457,0.7875754833221436,0.3586573600769043,3.644789695739746,1.5497500896453857,0.29764771461486816,1.277503252029419
1.0,111.0,6.153838157653809,0.7065492272377014,1.375815987586975,3.399658203125,1.378363847732544,1.0909090042114258,0.32218948006629944
1.0,112.0,5.392660140991211,0.6672894954681396,0.5946779847145081,3.557823896408081,1.2401583194732666,0.4846283793449402,0.8499506711959839
1.0,113.0,5.515102386474609,0.6413998603820801,0.7586577534675598,3.4374589920043945,1.318985939025879,0.5996384024620056,0.6831613779067993
1.0,114.0,5.871614933013916,0.6855725049972534,1.0992281436920166,3.4887642860412598,1.28362238407135,0.9263467192649841,0.4447983503341675
1.0,115.0,5.49359130859375,0.7083739638328552,0.505875825881958,3.7108898162841797,1.2768254280090332,0.4078397750854492,1.0089081525802612
1.0,116.0,5.911608695983887,0.6717812418937683,1.185110092163086,3.4013376235961914,1.325161099433899,0.9430419206619263,0.40052059292793274
1.0,117.0,5.512570381164551,0.719769299030304,0.48202401399612427,3.7074315547943115,1.3231148719787598,0.40916121006011963,1.0303773880004883
1.0,118.0,5.860135555267334,0.7824937701225281,1.2961851358413696,3.3712406158447266,1.1927096843719482,1.1954007148742676,0.36958685517311096
1.0,119.0,5.121002197265625,0.739912748336792,0.44350096583366394,3.3716564178466797,1.305845022201538,0.37124308943748474,1.1085823774337769
1.0,120.0,5.742381572723389,0.675053596496582,1.1299082040786743,3.41306471824646,1.1994086503982544,0.933230996131897,0.4168761372566223
1.0,121.0,5.415484428405762,0.6574429273605347,0.6851626634597778,3.493778705596924,1.2365429401397705,0.5617344975471497,0.7531512975692749
1.0,122.0,5.512418746948242,0.6294978857040405,0.8195866346359253,3.4082651138305664,1.2845667600631714,0.6460251212120056,0.6129706501960754
1.0,123.0,5.440939903259277,0.6423318386077881,0.7616828680038452,3.379504442214966,1.299752950668335,0.6236834526062012,0.6609801650047302
1.0,124.0,5.869254112243652,0.6693193316459656,0.7720048427581787,3.7229208946228027,1.3743281364440918,0.6882764101028442,0.6503622531890869
1.0,125.0,5.71444034576416,0.6016497611999512,0.8903490304946899,3.339089870452881,1.485001564025879,0.647942304611206,0.5553571581840515
1.0,126.0,5.550144672393799,0.6290695071220398,0.660658597946167,3.368680238723755,1.520805835723877,0.4920865297317505,0.7660524845123291
1.0,127.0,5.865212440490723,0.7011317610740662,1.1193511486053467,3.2498226165771484,1.4960389137268066,0.9770581722259521,0.4252053499221802
1.0,128.0,5.856869697570801,0.8218189477920532,0.3585379719734192,3.9787087440490723,1.5196231603622437,0.3455204963684082,1.2981173992156982
1.0,129.0,6.59855842590332,0.807321310043335,1.7833666801452637,3.3551321029663086,1.4600597620010376,1.4070360660552979,0.20760661363601685
1.0,130.0,4.934694290161133,0.8306811451911926,0.30767086148262024,3.325859785079956,1.3011634349822998,0.2455722838640213,1.4157899618148804
1.0,131.0,5.4710516929626465,0.743464469909668,1.1450679302215576,3.2630887031555176,1.0628951787948608,1.064310073852539,0.4226188063621521
1.0,132.0,4.898468971252441,0.6998217701911926,0.7815337181091309,3.1822662353515625,0.9346688985824585,0.6999761462211609,0.6996673941612244
1.0,133.0,4.668056964874268,0.7097269296646118,0.5020338892936707,3.2992467880249023,0.8667764067649841,0.4348858594894409,0.9845679998397827
1.0,134.0,5.282931327819824,0.7459935545921326,1.3016400337219238,3.1021790504455566,0.879112184047699,1.1431307792663574,0.3488563001155853
1.0,135.0,4.443576812744141,0.6698575019836426,0.6113277673721313,2.992556095123291,0.8396928906440735,0.5157468318939209,0.8239681720733643
1.0,136.0,4.6150970458984375,0.6631441712379456,0.6510002613067627,3.085942029953003,0.8781547546386719,0.5560965538024902,0.7701917886734009
1.0,137.0,5.072059631347656,0.6520582437515259,0.8723123669624329,3.2725672721862793,0.9271796941757202,0.7404980063438416,0.5636184811592102
1.0,138.0,5.122668266296387,0.6683387756347656,0.8465027809143066,3.314615488052368,0.9615502953529358,0.7443104386329651,0.5923671126365662
1.0,139.0,4.774314880371094,0.6686888933181763,0.6022872924804688,3.1170084476470947,1.0550193786621094,0.5083982348442078,0.8289794921875
1.0,140.0,4.890435218811035,0.6535919308662415,0.8707301616668701,3.009890556335449,1.0098145008087158,0.7403861284255981,0.5667977333068848
1.0,141.0,5.018209457397461,0.6340091228485107,0.7982052564620972,3.0709714889526367,1.149032473564148,0.6431865692138672,0.6248316764831543
1.0,142.0,4.964087009429932,0.6569300889968872,0.7358063459396362,3.000995635986328,1.2272850275039673,0.630598783493042,0.6832613945007324
1.0,143.0,5.064550876617432,0.6475502252578735,0.7818716764450073,3.1011571884155273,1.181522011756897,0.6510896682739258,0.6440107226371765
1.0,144.0,5.19520378112793,0.649042010307312,0.8796516060829163,3.0633270740509033,1.252225399017334,0.737295389175415,0.560788631439209
1.0,145.0,5.198920249938965,0.699428141117096,0.5255622267723083,3.4589548110961914,1.2144032716751099,0.47186899185180664,0.9269872903823853
1.0,146.0,5.683827877044678,0.7483522891998291,1.2530417442321777,3.3017749786376953,1.1290112733840942,1.1353399753570557,0.36136460304260254
1.0,147.0,4.5793938636779785,0.7463259100914001,0.42862632870674133,2.9547746181488037,1.1959929466247559,0.3685072660446167,1.1241445541381836
1.0,148.0,5.672590255737305,0.6913843750953674,1.1514530181884766,3.4437801837921143,1.0773566961288452,0.9712973833084106,0.4114713966846466
1.0,149.0,4.722579002380371,0.7284159660339355,0.4937172532081604,3.142418384552002,1.0864436626434326,0.44510775804519653,1.0117241144180298
1.0,150.0,5.308310508728027,0.7094866037368774,1.1067254543304443,3.160555601119995,1.0410290956497192,1.004728078842163,0.4142450988292694
1.0,151.0,4.65362548828125,0.6776900887489319,0.5492875576019287,3.067629098892212,1.0367087125778198,0.4640277922153473,0.8913524150848389
1.0,152.0,5.153377532958984,0.657036542892456,0.9647342562675476,3.147212028503418,1.0414314270019531,0.8051247596740723,0.5089483261108398
1.0,153.0,5.032130241394043,0.6878284215927124,0.6704028844833374,3.309825897216797,1.0519016981124878,0.6243891716003418,0.7512677311897278
1.0,154.0,4.905101299285889,0.660746693611145,0.7439523935317993,3.100759744644165,1.0603892803192139,0.6476424932479858,0.6738508939743042
1.0,155.0,4.817844867706299,0.6510485410690308,0.8181777000427246,2.9078121185302734,1.0918551683425903,0.6955877542495728,0.606509268283844
1.0,156.0,4.757285118103027,0.6614181995391846,0.7585856914520264,2.896406412124634,1.1022932529449463,0.665120542049408,0.6577158570289612
1.0,157.0,4.852134704589844,0.637454092502594,0.6889253854751587,2.9829299449920654,1.18027925491333,0.5532197952270508,0.7216883897781372
1.0,158.0,5.080715179443359,0.6749985814094543,0.979048490524292,2.9473717212677,1.1542948484420776,0.8558816909790039,0.4941154718399048
1.0,159.0,4.627788543701172,0.6931975483894348,0.5401905179023743,2.8987185955047607,1.1888797283172607,0.47960686683654785,0.9067882299423218
1.0,160.0,5.07352876663208,0.6707292795181274,0.9370681047439575,2.929633855819702,1.2068268060684204,0.8086684346199036,0.5327901244163513
1.0,161.0,4.833597660064697,0.691713809967041,0.6622554063796997,3.067725896835327,1.10361647605896,0.6186820864677429,0.7647454738616943
1.0,162.0,4.835654258728027,0.6776736378669739,0.8233420848846436,2.8938522338867188,1.1184600591659546,0.7406178712844849,0.6147294044494629
1.0,163.0,4.8290252685546875,0.6864091157913208,0.6413004398345947,3.100184440612793,1.0875401496887207,0.5900596976280212,0.7827584743499756
1.0,164.0,4.945635795593262,0.6950372457504272,1.082829236984253,2.7519874572753906,1.1108192205429077,0.9628379344940186,0.4272366166114807
1.0,165.0,4.573712348937988,0.7805765867233276,0.38724157214164734,3.079591751098633,1.1068787574768066,0.3295750617980957,1.2315781116485596
1.0,166.0,5.306216239929199,0.778654932975769,1.4213190078735352,2.8893954753875732,0.9955015778541565,1.2597897052764893,0.29752010107040405
1.0,167.0,4.388833999633789,0.7190486788749695,0.52070152759552,2.9974958896636963,0.8706364631652832,0.4549815058708191,0.9831158518791199
1.0,168.0,4.489168167114258,0.6797715425491333,0.6870384216308594,2.922757625579834,0.8793719410896301,0.5923045873641968,0.767238438129425
1.0,169.0,4.730210304260254,0.7129189968109131,1.0370514392852783,2.8321681022644043,0.8609910011291504,0.9603717923164368,0.46546614170074463
1.0,170.0,4.457247734069824,0.7049247026443481,0.596266508102417,3.058384418487549,0.8025968074798584,0.5659489631652832,0.8439004421234131
1.0,171.0,4.645977973937988,0.649543046951294,0.738494873046875,3.030660629272461,0.8768223524093628,0.6172528862953186,0.6818331480026245
1.0,172.0,4.847944259643555,0.6682243347167969,0.9094220995903015,3.0906171798706055,0.8479052782058716,0.7982943058013916,0.5381543636322021
1.0,173.0,4.459101676940918,0.6771661639213562,0.7770480513572693,2.8486123085021973,0.8334416151046753,0.7126046419143677,0.6417276859283447
1.0,174.0,4.403127670288086,0.6876653432846069,0.5552164912223816,2.9452121257781982,0.9026989936828613,0.4843485951423645,0.8909820914268494
1.0,175.0,4.8893961906433105,0.6946860551834106,1.0091075897216797,2.9702494144439697,0.9100393056869507,0.9143961668014526,0.47497594356536865
1.0,176.0,4.4152655601501465,0.6830973029136658,0.5746821165084839,2.9444539546966553,0.8961294293403625,0.5118854641914368,0.8543091416358948
1.0,177.0,4.716943264007568,0.693172812461853,0.8405613899230957,3.0329034328460693,0.8434785604476929,0.7817834615707397,0.6045621037483215
1.0,178.0,4.737690448760986,0.6771559715270996,0.7834120392799377,3.0346274375915527,0.9196508526802063,0.7252541780471802,0.629057765007019
1.0,179.0,4.392993450164795,0.6753860116004944,0.59814453125,2.86551570892334,0.9293333292007446,0.5236901044845581,0.8270819187164307
1.0,180.0,4.879426002502441,0.6921349763870239,1.022063970565796,2.942976474761963,0.9143858551979065,0.918756365776062,0.4655136466026306
1.0,181.0,4.221076965332031,0.7011279463768005,0.5375150442123413,2.787909507751465,0.8956524133682251,0.503273606300354,0.8989822864532471
1.0,182.0,4.467426776885986,0.6987985372543335,0.9240005016326904,2.7004151344299316,0.8430110216140747,0.8694683313369751,0.5281287431716919
1.0,183.0,4.391594886779785,0.6765483021736145,0.6169715523719788,2.8465940952301025,0.9280292987823486,0.5448397994041443,0.8082568049430847
1.0,184.0,4.716555595397949,0.6644225716590881,0.8841753005981445,2.9213695526123047,0.9110105037689209,0.7656580209732056,0.5631871223449707
1.0,185.0,4.494873046875,0.6450055837631226,0.7079324722290039,2.8549065589904785,0.9320341348648071,0.5876584053039551,0.70235276222229
1.0,186.0,4.66206169128418,0.6533048152923584,0.7788596749305725,2.8949708938598633,0.988231360912323,0.67015540599823,0.6364542245864868
1.0,187.0,4.762398719787598,0.6601614952087402,0.7299329042434692,3.033463478088379,0.9990023970603943,0.6429053544998169,0.6774176955223083
1.0,188.0,5.000925540924072,0.6665644645690918,0.8230944871902466,3.0999982357025146,1.0778329372406006,0.7253916263580322,0.6077373027801514
1.0,189.0,4.909433841705322,0.6493902206420898,0.6543829441070557,3.058015823364258,1.1970349550247192,0.535941481590271,0.7628390192985535
1.0,190.0,5.136612892150879,0.6586370468139648,0.9843378663063049,3.066854476928711,1.0854207277297974,0.8321292996406555,0.48514479398727417
1.0,191.0,4.809023380279541,0.6750070452690125,0.5847955942153931,3.0538885593414307,1.1703391075134277,0.50826096534729,0.8417531251907349
1.0,192.0,5.1446428298950195,0.6671093702316284,1.0503578186035156,3.01603102684021,1.078254222869873,0.8847737908363342,0.4494449496269226
1.0,193.0,4.999295234680176,0.6939407587051392,0.5226374864578247,3.3273377418518066,1.1493198871612549,0.44594812393188477,0.9419333934783936
1.0,194.0,5.459318161010742,0.6771770715713501,1.1118526458740234,3.1871345043182373,1.1603307723999023,0.9273951053619385,0.4269590377807617
1.0,195.0,5.074129104614258,0.7190223932266235,0.4784516394138336,3.4410173892974854,1.1546598672866821,0.40728145837783813,1.0307633876800537
1.0,196.0,5.614643096923828,0.755398154258728,1.1887320280075073,3.5128767490386963,0.9130344986915588,1.097107172012329,0.41368916630744934
1.0,197.0,4.553445816040039,0.7921042442321777,0.38263753056526184,3.4400339126586914,0.7307746410369873,0.38084307312965393,1.203365445137024
1.0,198.0,5.714442253112793,0.7826810479164124,1.492741584777832,3.4026424884796143,0.8190579414367676,1.26796293258667,0.2973991334438324
1.0,199.0,4.5594024658203125,0.7576313018798828,0.43975961208343506,3.325582265853882,0.7940608859062195,0.38133156299591064,1.133931040763855
1.0,200.0,5.128425121307373,0.7175235152244568,0.9587694406509399,3.3548367023468018,0.8148190379142761,0.9128199815750122,0.5222270488739014
1.0,201.0,5.030147552490234,0.6659134030342102,0.7259917259216309,3.4577410221099854,0.8464145064353943,0.6283806562423706,0.7034461498260498
1.0,202.0,4.805880546569824,0.6625778675079346,0.6925283670425415,3.2776947021484375,0.8356573581695557,0.6051520705223083,0.7200036644935608
1.0,203.0,5.18282413482666,0.6628046631813049,0.9789427518844604,3.3107001781463623,0.8931811451911926,0.8348813056945801,0.4907280206680298
